"fit_id","model_id","model_family","quantile_level","qhat","y_reference","q_g_hat","d_g_hat","raw_glofas_quantile","discrepancy_hat","discrepancy_feature_date","prediction_contract","contract_version","forecast_scope","q_g_source","discrepancy_feature_strategy","prediction_unit","posterior_draw_contract","posterior_predictive_sampling","beyond_issued_horizon","origin_date","target_date","horizon","qhat_summary","source_run_id","source_quantile_id","qhat_monotone","check_loss_independent","check_loss_monotone","check_loss"
"raw_glofas_reservoir_only_m360_full7_p80","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.8,2.4901014666651,4.04918199321094,2.4901014666651,,2.4901014666651,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-08,14,"","glofas_reservoir_only_m360_full7_20260607_p80","p80",2.4901014666651,1.24726442123667,1.24726442123667,1.24726442123667
"raw_glofas_reservoir_only_m360_full7_p95","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.95,2.67931471976309,4.04918199321094,2.67931471976309,,2.67931471976309,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-08,14,"","glofas_reservoir_only_m360_full7_20260607_p95","p95",2.67931471976309,1.30137390977546,1.30137390977546,1.30137390977546
"raw_glofas_reservoir_only_m360_full7_p05","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.05,1.49246444365106,5.36438371043544,1.49246444365106,,1.49246444365106,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-09,15,"","glofas_reservoir_only_m360_full7_20260607_p05","p05",1.49246444365106,0.193595963339219,0.193595963339219,0.193595963339219
"raw_glofas_reservoir_only_m360_full7_p15","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.15,1.71603186640757,5.36438371043544,1.71603186640757,,1.71603186640757,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-09,15,"","glofas_reservoir_only_m360_full7_20260607_p15","p15",1.71603186640757,0.547252776604181,0.547252776604181,0.547252776604181
"raw_glofas_reservoir_only_m360_full7_p35","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.35,1.99754910988846,5.36438371043544,1.99754910988846,,1.99754910988846,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-09,15,"","glofas_reservoir_only_m360_full7_20260607_p35","p35",1.99754910988846,1.17839211019144,1.17839211019144,1.17839211019144
"raw_glofas_reservoir_only_m360_full7_p50","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.5,2.15828160338761,5.36438371043544,2.15828160338761,,2.15828160338761,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-09,15,"","glofas_reservoir_only_m360_full7_20260607_p50","p50",2.15828160338761,1.60305105352392,1.60305105352391,1.60305105352391
"raw_glofas_reservoir_only_m360_full7_p65","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.65,2.35656760855262,5.36438371043544,2.35656760855262,,2.35656760855262,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-09,15,"","glofas_reservoir_only_m360_full7_20260607_p65","p65",2.35656760855262,1.95508046622383,1.95508046622383,1.95508046622383
"raw_glofas_reservoir_only_m360_full7_p80","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.8,2.46518214444022,5.36438371043544,2.46518214444022,,2.46518214444022,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-09,15,"","glofas_reservoir_only_m360_full7_20260607_p80","p80",2.46518214444022,2.31936125279618,2.31936125279618,2.31936125279618
"raw_glofas_reservoir_only_m360_full7_p95","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.95,2.73322179630416,5.36438371043544,2.73322179630416,,2.73322179630416,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-09,15,"","glofas_reservoir_only_m360_full7_20260607_p95","p95",2.73322179630416,2.49960381842472,2.49960381842472,2.49960381842472
"raw_glofas_reservoir_only_m360_full7_p05","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.05,1.44292927524275,4.08792185509188,1.44292927524275,,1.44292927524275,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-10,16,"","glofas_reservoir_only_m360_full7_20260607_p05","p05",1.44292927524275,0.132249628992456,0.132249628992456,0.132249628992456
"raw_glofas_reservoir_only_m360_full7_p15","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.15,1.73796502119994,4.08792185509188,1.73796502119994,,1.73796502119994,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-10,16,"","glofas_reservoir_only_m360_full7_20260607_p15","p15",1.73796502119994,0.352493525083791,0.352493525083791,0.352493525083791
"raw_glofas_reservoir_only_m360_full7_p35","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.35,1.98205008609748,4.08792185509188,1.98205008609748,,1.98205008609748,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-10,16,"","glofas_reservoir_only_m360_full7_20260607_p35","p35",1.98205008609748,0.73705511914804,0.73705511914804,0.73705511914804
"raw_glofas_reservoir_only_m360_full7_p50","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.5,2.18675327746892,4.08792185509188,2.18675327746892,,2.18675327746892,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-10,16,"","glofas_reservoir_only_m360_full7_20260607_p50","p50",2.18675327746892,0.95058428881148,0.95058428881148,0.95058428881148
"raw_glofas_reservoir_only_m360_full7_p65","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.65,2.35100143282356,4.08792185509188,2.35100143282356,,2.35100143282356,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-10,16,"","glofas_reservoir_only_m360_full7_20260607_p65","p65",2.35100143282356,1.12899827447441,1.12899827447441,1.12899827447441
"raw_glofas_reservoir_only_m360_full7_p80","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.8,2.427288571495,4.08792185509188,2.427288571495,,2.427288571495,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-10,16,"","glofas_reservoir_only_m360_full7_20260607_p80","p80",2.427288571495,1.3285066268775,1.3285066268775,1.3285066268775
"raw_glofas_reservoir_only_m360_full7_p95","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.95,2.68111122367927,4.08792185509188,2.68111122367927,,2.68111122367927,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-10,16,"","glofas_reservoir_only_m360_full7_20260607_p95","p95",2.68111122367927,1.33647009984198,1.33647009984198,1.33647009984198
"raw_glofas_reservoir_only_m360_full7_p05","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.05,1.35180255748735,3.99854633136357,1.35180255748735,,1.35180255748735,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-11,17,"","glofas_reservoir_only_m360_full7_20260607_p05","p05",1.35180255748735,0.132337188693811,0.132337188693811,0.132337188693811
"raw_glofas_reservoir_only_m360_full7_p15","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.15,1.72578369919877,3.99854633136357,1.72578369919877,,1.72578369919877,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-11,17,"","glofas_reservoir_only_m360_full7_20260607_p15","p15",1.72578369919877,0.34091439482472,0.34091439482472,0.34091439482472
"raw_glofas_reservoir_only_m360_full7_p35","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.35,1.99596599510943,3.99854633136357,1.99596599510943,,1.99596599510943,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-11,17,"","glofas_reservoir_only_m360_full7_20260607_p35","p35",1.99596599510943,0.700903117688949,0.700903117688949,0.700903117688949
"raw_glofas_reservoir_only_m360_full7_p50","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.5,2.18675327746892,3.99854633136357,2.18675327746892,,2.18675327746892,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-11,17,"","glofas_reservoir_only_m360_full7_20260607_p50","p50",2.18675327746892,0.905896526947325,0.905896526947325,0.905896526947325
"raw_glofas_reservoir_only_m360_full7_p65","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.65,2.28201766867916,3.99854633136357,2.28201766867916,,2.28201766867916,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-11,17,"","glofas_reservoir_only_m360_full7_20260607_p65","p65",2.28201766867916,1.11574363074487,1.11574363074487,1.11574363074487
"raw_glofas_reservoir_only_m360_full7_p80","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.8,2.43689743060164,3.99854633136357,2.43689743060164,,2.43689743060164,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-11,17,"","glofas_reservoir_only_m360_full7_20260607_p80","p80",2.43689743060164,1.24931912060954,1.24931912060954,1.24931912060954
"raw_glofas_reservoir_only_m360_full7_p95","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.95,2.65370581513791,3.99854633136357,2.65370581513791,,2.65370581513791,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-11,17,"","glofas_reservoir_only_m360_full7_20260607_p95","p95",2.65370581513791,1.27759849041438,1.27759849041438,1.27759849041438
"raw_glofas_reservoir_only_m360_full7_p05","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.05,1.26113281185909,3.87720656271899,1.26113281185909,,1.26113281185909,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-12,18,"","glofas_reservoir_only_m360_full7_20260607_p05","p05",1.26113281185909,0.130803687542995,0.130803687542995,0.130803687542995
"raw_glofas_reservoir_only_m360_full7_p15","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.15,1.66098407255729,3.87720656271899,1.66098407255729,,1.66098407255729,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-12,18,"","glofas_reservoir_only_m360_full7_20260607_p15","p15",1.66098407255729,0.332433373524255,0.332433373524255,0.332433373524255
"raw_glofas_reservoir_only_m360_full7_p35","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.35,1.99373868912762,3.87720656271899,1.99373868912762,,1.99373868912762,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-12,18,"","glofas_reservoir_only_m360_full7_20260607_p35","p35",1.99373868912762,0.659213755756979,0.659213755756979,0.659213755756979
"raw_glofas_reservoir_only_m360_full7_p50","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.5,2.12525107771113,3.87720656271899,2.12525107771113,,2.12525107771113,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-12,18,"","glofas_reservoir_only_m360_full7_20260607_p50","p50",2.12525107771113,0.87597774250393,0.87597774250393,0.87597774250393
"raw_glofas_reservoir_only_m360_full7_p65","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.65,2.18142022775905,3.87720656271899,2.18142022775905,,2.18142022775905,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-12,18,"","glofas_reservoir_only_m360_full7_20260607_p65","p65",2.18142022775905,1.10226111772396,1.10226111772396,1.10226111772396
"raw_glofas_reservoir_only_m360_full7_p80","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.8,2.39789527279837,3.87720656271899,2.39789527279837,,2.39789527279837,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-12,18,"","glofas_reservoir_only_m360_full7_20260607_p80","p80",2.39789527279837,1.1834490319365,1.1834490319365,1.1834490319365
"raw_glofas_reservoir_only_m360_full7_p95","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.95,2.72098051579226,3.87720656271899,2.72098051579226,,2.72098051579226,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-12,18,"","glofas_reservoir_only_m360_full7_20260607_p95","p95",2.72098051579226,1.09841474458039,1.09841474458039,1.09841474458039
"raw_glofas_reservoir_only_m360_full7_p05","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.05,1.17715033074629,3.97755165266655,1.17715033074629,,1.17715033074629,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-13,19,"","glofas_reservoir_only_m360_full7_20260607_p05","p05",1.17715033074629,0.140020066096013,0.140020066096013,0.140020066096013
"raw_glofas_reservoir_only_m360_full7_p15","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.15,1.60781418504511,3.97755165266655,1.60781418504511,,1.60781418504511,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-13,19,"","glofas_reservoir_only_m360_full7_20260607_p15","p15",1.60781418504511,0.355460620143216,0.355460620143216,0.355460620143216
"raw_glofas_reservoir_only_m360_full7_p35","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.35,1.92664525665161,3.97755165266655,1.92664525665161,,1.92664525665161,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-13,19,"","glofas_reservoir_only_m360_full7_20260607_p35","p35",1.92664525665161,0.717817238605229,0.717817238605229,0.717817238605229
"raw_glofas_reservoir_only_m360_full7_p50","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.5,2.035522307745,3.97755165266655,2.035522307745,,2.035522307745,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-13,19,"","glofas_reservoir_only_m360_full7_20260607_p50","p50",2.035522307745,0.971014672460775,0.971014672460775,0.971014672460775
"raw_glofas_reservoir_only_m360_full7_p65","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.65,2.12525107771113,3.97755165266655,2.12525107771113,,2.12525107771113,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-13,19,"","glofas_reservoir_only_m360_full7_20260607_p65","p65",2.12525107771113,1.20399537372102,1.20399537372102,1.20399537372102
"raw_glofas_reservoir_only_m360_full7_p80","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.8,2.29316587107755,3.97755165266655,2.29316587107755,,2.29316587107755,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-13,19,"","glofas_reservoir_only_m360_full7_20260607_p80","p80",2.29316587107755,1.3475086252712,1.3475086252712,1.3475086252712
"raw_glofas_reservoir_only_m360_full7_p95","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.95,2.6411282303708,3.97755165266655,2.6411282303708,,2.6411282303708,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-13,19,"","glofas_reservoir_only_m360_full7_20260607_p95","p95",2.6411282303708,1.26960225118096,1.26960225118096,1.26960225118096
"raw_glofas_reservoir_only_m360_full7_p05","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.05,1.22091869732743,5.11080665260834,1.22091869732743,,1.22091869732743,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-14,20,"","glofas_reservoir_only_m360_full7_20260607_p05","p05",1.22091869732743,0.194494397764046,0.194494397764046,0.194494397764046
"raw_glofas_reservoir_only_m360_full7_p15","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.15,1.51438704037764,5.11080665260834,1.51438704037764,,1.51438704037764,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-14,20,"","glofas_reservoir_only_m360_full7_20260607_p15","p15",1.51438704037764,0.539462941834605,0.539462941834605,0.539462941834605
"raw_glofas_reservoir_only_m360_full7_p35","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.35,1.83487930059636,5.11080665260834,1.83487930059636,,1.83487930059636,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-14,20,"","glofas_reservoir_only_m360_full7_20260607_p35","p35",1.83487930059636,1.14657457320419,1.14657457320419,1.14657457320419
"raw_glofas_reservoir_only_m360_full7_p50","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.5,1.95700904212336,5.11080665260834,1.95700904212336,,1.95700904212336,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-14,20,"","glofas_reservoir_only_m360_full7_20260607_p50","p50",1.95700904212336,1.57689880524249,1.57689880524249,1.57689880524249
"raw_glofas_reservoir_only_m360_full7_p65","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.65,2.06266068830533,5.11080665260834,2.06266068830533,,2.06266068830533,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-14,20,"","glofas_reservoir_only_m360_full7_20260607_p65","p65",2.06266068830533,1.98129487679696,1.98129487679696,1.98129487679696
"raw_glofas_reservoir_only_m360_full7_p80","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.8,2.23804657185647,5.11080665260834,2.23804657185647,,2.23804657185647,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-14,20,"","glofas_reservoir_only_m360_full7_20260607_p80","p80",2.23804657185647,2.2982080646015,2.2982080646015,2.2982080646015
"raw_glofas_reservoir_only_m360_full7_p95","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.95,2.56372064505241,5.11080665260834,2.56372064505241,,2.56372064505241,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-14,20,"","glofas_reservoir_only_m360_full7_20260607_p95","p95",2.56372064505241,2.41973170717813,2.41973170717813,2.41973170717813
"raw_glofas_reservoir_only_m360_full7_p05","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.05,1.17134403954484,4.24577636694165,1.17134403954484,,1.17134403954484,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-15,21,"","glofas_reservoir_only_m360_full7_20260607_p05","p05",1.17134403954484,0.15372161636984,0.15372161636984,0.15372161636984
"raw_glofas_reservoir_only_m360_full7_p15","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.15,1.42268742298464,4.24577636694165,1.42268742298464,,1.42268742298464,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-15,21,"","glofas_reservoir_only_m360_full7_20260607_p15","p15",1.42268742298464,0.423463341593551,0.423463341593551,0.423463341593551
"raw_glofas_reservoir_only_m360_full7_p35","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.35,1.75146903620089,4.24577636694165,1.75146903620089,,1.75146903620089,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-15,21,"","glofas_reservoir_only_m360_full7_20260607_p35","p35",1.75146903620089,0.873007565759266,0.873007565759266,0.873007565759266
"raw_glofas_reservoir_only_m360_full7_p50","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.5,1.89085037187229,4.24577636694165,1.89085037187229,,1.89085037187229,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-15,21,"","glofas_reservoir_only_m360_full7_20260607_p50","p50",1.89085037187229,1.17746299753468,1.17746299753468,1.17746299753468
"raw_glofas_reservoir_only_m360_full7_p65","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.65,2.05824266584479,4.24577636694165,2.05824266584479,,2.05824266584479,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-15,21,"","glofas_reservoir_only_m360_full7_20260607_p65","p65",2.05824266584479,1.42189690571296,1.42189690571296,1.42189690571296
"raw_glofas_reservoir_only_m360_full7_p80","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.8,2.24303411336751,4.24577636694165,2.24303411336751,,2.24303411336751,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-15,21,"","glofas_reservoir_only_m360_full7_20260607_p80","p80",2.24303411336751,1.60219380285931,1.60219380285931,1.60219380285931
"raw_glofas_reservoir_only_m360_full7_p95","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.95,2.57475968015442,4.24577636694165,2.57475968015442,,2.57475968015442,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-15,21,"","glofas_reservoir_only_m360_full7_20260607_p95","p95",2.57475968015442,1.58746585244787,1.58746585244787,1.58746585244787
"raw_glofas_reservoir_only_m360_full7_p05","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.05,1.11573122198973,4.46686414041667,1.11573122198973,,1.11573122198973,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-16,22,"","glofas_reservoir_only_m360_full7_20260607_p05","p05",1.11573122198973,0.167556645921347,0.167556645921347,0.167556645921347
"raw_glofas_reservoir_only_m360_full7_p15","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.15,1.33206548358369,4.46686414041667,1.33206548358369,,1.33206548358369,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-16,22,"","glofas_reservoir_only_m360_full7_20260607_p15","p15",1.33206548358369,0.470219798524947,0.470219798524947,0.470219798524947
"raw_glofas_reservoir_only_m360_full7_p35","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.35,1.65633781583936,4.46686414041667,1.65633781583936,,1.65633781583936,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-16,22,"","glofas_reservoir_only_m360_full7_20260607_p35","p35",1.65633781583936,0.983684213602058,0.983684213602058,0.983684213602058
"raw_glofas_reservoir_only_m360_full7_p50","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.5,1.84747007624206,4.46686414041667,1.84747007624206,,1.84747007624206,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-16,22,"","glofas_reservoir_only_m360_full7_20260607_p50","p50",1.84747007624206,1.3096970320873,1.3096970320873,1.3096970320873
"raw_glofas_reservoir_only_m360_full7_p65","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.65,1.99065244882229,4.46686414041667,1.99065244882229,,1.99065244882229,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-16,22,"","glofas_reservoir_only_m360_full7_20260607_p65","p65",1.99065244882229,1.60953759953635,1.60953759953635,1.60953759953635
"raw_glofas_reservoir_only_m360_full7_p80","raw_glofas_reservoir_only_m360_full7","raw_glofas",0.8,2.14739220358834,4.46686414041667,2.14739220358834,,2.14739220358834,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-16,22,"","glofas_reservoir_only_m360_full7_20260607_p80","p80",2.14739220358834,1.85557754946266,1.85557754946266,1.85557754946266
